,created_at,source,original_text,polarity,subjectivity,lang,favorite_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,clean_text,flattened_hashtags
46,2021-06-18 17:59:22+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @RealJoelSmalley: Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy…",5.551115123125783e-17,0.9,en,,williapa81,295,1450,,[],"[{'screen_name': 'RealJoelSmalley', 'name': 'Joel Smalley 🌸', 'id': 1086212368575680512, 'id_str': '1086212368575680512', 'indices': [3, 19]}]",,RT @RealJoelSmalley Yet another amazingly qualified and courageous doctor Roger Hodkinson speaks out against the crazy government policy,#COVID
47,2021-06-18 17:59:24+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @itranslate123: @AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous…",0.0,0.0,en,,LallaMina13,142,367,,[],"[{'screen_name': 'itranslate123', 'name': 'Refaat🇵🇸', 'id': 1267418873177034753, 'id_str': '1267418873177034753', 'indices': [3, 17]}, {'screen_name': 'AIPAC', 'name': 'AIPAC', 'id': 15987296, 'id_str': '15987296', 'indices': [19, 25]}]","Earth, Milky way",RT @itranslate @AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians which could have been disastrous,#FullyVaccinated
48,2021-06-18 17:59:36+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @rid1tweets: 17 June 2021: #COVID19 in South Africa 🇿🇦

Daily test positivity rate at 22.6% today, that's a positive test for every 4-5…",0.11363636363636363,0.2727272727272727,en,,marissalangeni,1070,666,,['#COVID'],"[{'screen_name': 'rid1tweets', 'name': 'Ridhwaan Suliman', 'id': 769474873, 'id_str': '769474873', 'indices': [3, 14]}]",JHB,"RT @ridtweets  June  #COVID in South Africa 

Daily test positivity rate at  today thats a positive test for every ",#COVID
49,2021-06-18 17:59:39+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @wef: Study: Most people support sharing vaccines with other countries https://t.co/LrZJO0BFVA #covid19 #vaccines https://t.co/qPbTFhiM0E,0.1875,0.4375,en,,nitin_na3,57,759,False,"['#covid', '#vaccines']","[{'screen_name': 'wef', 'name': 'World Economic Forum', 'id': 5120691, 'id_str': '5120691', 'indices': [3, 7]}]","Maharashtra, India",RT @wef Study Most people support sharing vaccines with other countries httpstcoLrZJOBFVA #covid #vaccines httpstcoqPbTFhiME,#COVID
50,2021-06-18 17:59:42+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @VaxHuntersCan: [MB] ☀️ WINNIPEG ☀️ 
Available mRNA vaccines!
📍 Scurfield Pharmacy (100 201 Scurfield Blvd)
📞 204-306-4459
💻 https://t.c…",-0.125,0.7,en,,knitntherapist,984,1382,,[],"[{'screen_name': 'VaxHuntersCan', 'name': 'Vaccine Hunters Canada', 'id': 1373531468744552448, 'id_str': '1373531468744552448', 'indices': [3, 17]}]",PrinceDuckie by @vanillacherie,"RT @VaxHuntersCan MB  WINNIPEG  
Available mRNA vaccines
 Scurfield Pharmacy   Scurfield Blvd
 
 httpstc",#covid
51,2021-06-18 18:00:00+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🇨🇦🛂💉🇺🇸

Concerns over whether AstraZeneca recipients will be limited in travel to the U.S. https://t.co/5SQ5w5b6Eh… https://t.co/sdZh1zhstl",-0.07142857142857142,0.14285714285714285,en,,vubblePOP,3165,2112,False,[],[],Everywhere,"

Concerns over whether AstraZeneca recipients will be limited in travel to the US httpstcoSQwbEh httpstcosdZhzhstl",#DeltaVariant
52,2021-06-18 18:00:02+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PHAC Webinar for Health Care Providers: COVID-19 Variants and Vaccines  
June 23, 2021 @ 12:00pm-1:00 pm EDT
Regist… https://t.co/ubZb1LcjMo",0.0,0.0,en,,CACCN1,759,259,False,[],[],"London, ON, Canada","PHAC Webinar for Health Care Providers COVID Variants and Vaccines  
June   @ pm pm EDT
Regist httpstcoubZbLcjMo",#Delt
53,2021-06-18 18:00:02+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @EmpoweringErode: Karur District - Tomorrow's (19.06.2021) Vaccination Camps

#Karur #COVID19 #TamilNadu #KarurDistrict #KarurCovid #Vac…",0.0,0.0,en,,saravanan_erode,32,476,,"['#Karur', '#COVID', '#TamilNadu', '#KarurDistrict', '#KarurCovid', '#Vac']","[{'screen_name': 'EmpoweringErode', 'name': '💛Empowering Erode💛', 'id': 1279843237734174725, 'id_str': '1279843237734174725', 'indices': [3, 19]}]",,"RT @EmpoweringErode Karur District  Tomorrows  Vaccination Camps

#Karur #COVID #TamilNadu #KarurDistrict #KarurCovid #Vac",#COVID
54,2021-06-18 18:00:02+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Vaccines Bring Us Together!

Keep your friends/family safe from #COVID19 @SeattleFire &amp; @SeaPubSchools are hosting… https://t.co/MUoBXmQQwW",0.5,0.5,en,,SeattleMedium,880,211,False,['#COVID'],"[{'screen_name': 'SeattleFire', 'name': 'Seattle Fire Dept.', 'id': 24795283, 'id_str': '24795283', 'indices': [73, 85]}, {'screen_name': 'SeaPubSchools', 'name': 'Seattle Public Schools', 'id': 172072327, 'id_str': '172072327', 'indices': [92, 106]}]","Seattle, Wa","Vaccines Bring Us Together

Keep your friendsfamily safe from #COVID @SeattleFire amp @SeaPubSchools are hosting httpstcoMUoBXmQQwW",#Cuban
55,2021-06-18 18:00:02+00:00,"<a href=""http://www.falcon.io"" rel=""nofollow"">Falcon Social Media Management </a>",Patients with immune-mediated inflammatory diseases receiving background methotrexate have worse humoral and cellul… https://t.co/oBQgxkUq3I,-0.4,0.6,en,,ophth_advisor,505,161,False,[],[],,Patients with immunemediated inflammatory diseases receiving background methotrexate have worse humoral and cellul httpstcooBQgxkUqI,#COVID
56,2021-06-18 18:00:02+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @KalainH: As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of a…",-0.4,0.6,en,,iamtrinidaddy,1318,626,,['#COVID'],"[{'screen_name': 'KalainH', 'name': 'Kalain Hosein', 'id': 577607285, 'id_str': '577607285', 'indices': [3, 11]}]",🇹🇹 x 🇺🇸,RT @KalainH As of June th TampT has administered  doses of a WHOapproved #COVID vaccine The country has approximately  of a,#vaccines
57,2021-06-18 18:00:09+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @AlBalaghAcademy: Join us in Al Balagh 2nd International Conference on Fiqh of Medicine &amp; learn about the Islamic Approach to COVID19 Va…,0.0,0.0,en,,ambuhari,7179,5244,,[],"[{'screen_name': 'AlBalaghAcademy', 'name': 'Al Balagh Academy', 'id': 849215530653405185, 'id_str': '849215530653405185', 'indices': [3, 19]}]","Kaduna, Nigeria",RT @AlBalaghAcademy Join us in Al Balagh nd International Conference on Fiqh of Medicine amp learn about the Islamic Approach to COVID Va,#Israel
58,2021-06-18 18:00:18+00:00,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Follow @aarc_tweets, @hcollaborative &amp; @looms4lupus to keep up with the work these partners are doing to help the… https://t.co/racHhefa7o",0.0,0.0,en,,COVIDVxProject,312,401,,[],"[{'screen_name': 'aarc_tweets', 'name': 'American Association for Respiratory Care', 'id': 17447528, 'id_str': '17447528', 'indices': [7, 19]}, {'screen_name': 'hcollaborative', 'name': 'The Health Collaborative', 'id': 179165504, 'id_str': '179165504', 'indices': [21, 36]}, {'screen_name': 'Looms4Lupus', 'name': 'Looms4Lupus', 'id': 1045553383430488065, 'id_str': '1045553383430488065', 'indices': [43, 55]}]","Washington, DC",Follow @aarctweets @hcollaborative amp @loomslupus to keep up with the work these partners are doing to help the httpstcoracHhefao,#PM
59,2021-06-18 18:00:31+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @IsraelMFA: Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight the corona…,0.5,0.5,en,,StarColombo,2675,4924,,['#COVID'],"[{'screen_name': 'IsraelMFA', 'name': 'Israel Foreign Ministry', 'id': 85796380, 'id_str': '85796380', 'indices': [3, 13]}]",,RT @IsraelMFA Israel will deliver more than a million doses of #COVID vaccines to the Palestinian Authority to help it fight the corona,#NaftaliBennett
60,2021-06-18 18:00:37+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @globalhlthtwit: Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate re…",0.13333333333333333,0.45555555555555555,en,,tonyforde007,39,187,,[],"[{'screen_name': 'globalhlthtwit', 'name': 'Anthony Costello', 'id': 83440337, 'id_str': '83440337', 'indices': [3, 18]}]",,RT @globalhlthtwit Dr Moeti is head of WHO in Africa and one of the best public health experts and leaders I know Hers is a desperate re,#Covid
61,2021-06-18 18:00:41+00:00,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","#COVID19 may be new, but the COVID-19 vaccines are built on trusted work that goes back decades.  

COVID-19 vaccin… https://t.co/oesbrcsOvx",0.06818181818181818,0.22727272727272727,en,,HamCoHealth,7520,838,False,['#COVID'],[],"Cincinnati, Ohio","#COVID may be new but the COVID vaccines are built on trusted work that goes back decades  

COVID vaccin httpstcooesbrcsOvx",#vaccine
62,2021-06-18 18:00:41+00:00,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",I'm officially #FullyVaccinated! Vaccines are key to ending the pandemic &amp; getting back to all of our favourite peo… https://t.co/sSviVqFJlJ,0.0,0.5,en,,CTA_gc,5106,282,False,['#FullyVaccinated'],[],Canada,Im officially #FullyVaccinated Vaccines are key to ending the pandemic amp getting back to all of our favourite peo httpstcosSviVqFJlJ,#COVID
63,2021-06-18 18:00:49+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @JillianHortonMD: That's great. But there are now *zero* appointments available within a 6 hour driving radius of Winnipeg for anyone wh…,0.6000000000000001,0.575,en,,LauraMc61832350,20,37,,[],"[{'screen_name': 'JillianHortonMD', 'name': 'Jillian', 'id': 1167843938599952384, 'id_str': '1167843938599952384', 'indices': [3, 19]}]",,RT @JillianHortonMD Thats great But there are now zero appointments available within a  hour driving radius of Winnipeg for anyone wh,#CoronaVirusSA
64,2021-06-18 18:01:00+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @CDCgov: You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14…",-0.0625,0.25,en,,enterpenuerlist,64,230,,['#COVID'],"[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}]",,RT @CDCgov You can get a #COVID vaccine and other vaccines including flu and shingles at the same visit You no longer need to wait ,#COVID
65,2021-06-18 18:01:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @KalainH: As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of a…",-0.4,0.6,en,,trinimini05,640,198,,['#COVID'],"[{'screen_name': 'KalainH', 'name': 'Kalain Hosein', 'id': 577607285, 'id_str': '577607285', 'indices': [3, 11]}]",Trinidad&Tobago,RT @KalainH As of June th TampT has administered  doses of a WHOapproved #COVID vaccine The country has approximately  of a,#WeCanDoThis
66,2021-06-18 18:01:08+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @JillianHortonMD: That's great. But there are now *zero* appointments available within a 6 hour driving radius of Winnipeg for anyone wh…,0.6000000000000001,0.575,en,,BilasHeidi,165,302,,[],"[{'screen_name': 'JillianHortonMD', 'name': 'Jillian', 'id': 1167843938599952384, 'id_str': '1167843938599952384', 'indices': [3, 19]}]",Toronto ON,RT @JillianHortonMD Thats great But there are now zero appointments available within a  hour driving radius of Winnipeg for anyone wh,#COVID
67,2021-06-18 18:01:09+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Covid live: Delta variant becoming globally dominant, WHO says as expert calls Africa’s case trajectory ‘very, very… https://t.co/KDl4k2tZVR",0.1965909090909091,0.41250000000000003,en,,1_Henriques,93,626,False,[],[],,Covid live Delta variant becoming globally dominant WHO says as expert calls Africas case trajectory very very httpstcoKDlktZVR,#COVID
68,2021-06-18 18:01:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @QuizzicalGirl: Please do your research first if you read or see something about vaccines or #covid19 that sounds unusual.

Spreading di…",0.225,0.6666666666666666,en,,iche_me,13303,12983,,['#covid'],"[{'screen_name': 'QuizzicalGirl', 'name': '🌪Dr.Clare MD ❤️🧡💛💚💙💜', 'id': 932048245450313728, 'id_str': '932048245450313728', 'indices': [3, 17]}]","North Carolina, USA","RT @QuizzicalGirl Please do your research first if you read or see something about vaccines or #covid that sounds unusual

Spreading di",#VaccinateToSaveSouthAfrica
69,2021-06-18 18:01:26+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DrEricDing: 13) Similar #DeltaVariant worries from a 🇨🇦 hospital— ➡️Outbreak even w/ 2 dose of mRNA vaccines—16 patients &amp; 6 HCWS #Delt…,0.0,0.4,en,,ONESUKIJ,84,88,,"['#DeltaVariant', '#Delt']","[{'screen_name': 'DrEricDing', 'name': 'Eric Feigl-Ding', 'id': 18831926, 'id_str': '18831926', 'indices': [3, 14]}]","Zermatt, Switzerland",RT @DrEricDing  Similar #DeltaVariant worries from a  hospital Outbreak even w  dose of mRNA vaccines patients amp  HCWS #Delt,#COVID
70,2021-06-18 18:01:34+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @CityAM: AstraZeneca claims victory over EU in vaccine deliveries case, but will be fined for late supplies 

The EU has lost its case a…",-0.3,0.6,en,,Alleninvest,2242,4999,,[],"[{'screen_name': 'CityAM', 'name': 'City A.M.', 'id': 45840503, 'id_str': '45840503', 'indices': [3, 10]}]",London,"RT @CityAM AstraZeneca claims victory over EU in vaccine deliveries case but will be fined for late supplies 

The EU has lost its case a",#CoronaVirusSA
71,2021-06-18 18:01:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DailySabah: Israel to lend Palestine 1 million doses of soon-to-expire #COVID19 vaccines
https://t.co/Q11BdYZ7uu",0.0,0.0,en,,Wendyisenhart,367,2518,False,['#COVID'],"[{'screen_name': 'DailySabah', 'name': 'DAILY SABAH', 'id': 2231905548, 'id_str': '2231905548', 'indices': [3, 14]}]",Bellingham,"RT @DailySabah Israel to lend Palestine  million doses of soontoexpire #COVID vaccines
httpstcoQBdYZuu",#COVID
72,2021-06-18 18:01:35+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @MediccGail: BioCubaFarma says phase 3 clinical trial results for #Cuban #COVID19 #vaccines are due out in a few days. Soberana02 (with…,-0.1625,0.2375,en,,arnaldo45172700,2045,3216,,"['#Cuban', '#COVID', '#vaccines']","[{'screen_name': 'MediccGail', 'name': 'GailReedMEDICC', 'id': 785263274992529408, 'id_str': '785263274992529408', 'indices': [3, 14]}]","La Habana, Cuba",RT @MediccGail BioCubaFarma says phase  clinical trial results for #Cuban #COVID #vaccines are due out in a few days Soberana with,#VaccinesNepal
73,2021-06-18 18:01:41+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1223,7,… https://t.co/alad9mxxru",-0.75,1.0,en,,PuneUpdater,88,0,,[],[],,"Pin Code 
BSMDeenanath Hosp Pvt PMC
Vaccines COVISHIELD
Min Age Limit 
Dose Capacity  httpstcoaladmxxru",#COVID
74,2021-06-18 18:01:41+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 673,30… https://t.co/netNNYNpdG",-0.75,1.0,en,,PuneUpdater,88,0,,[],[],,"Pin Code 
BMCCDEENANATH HOSPITAL PVT
Vaccines COVISHIELD
Min Age Limit 
Dose Capacity  httpstconetNNYNpdG",#VaccinEquity
75,2021-06-18 18:01:41+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411030] 
Poona Hospital PMC P
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 24,
Dose2 Capaci… https://t.co/bnjWenhOao",-0.75,1.0,en,,PuneUpdater,88,0,,[],[],,"Pin Code 
Poona Hospital PMC P
Vaccines COVISHIELD
Min Age Limit 
Dose Capacity 
Dose Capaci httpstcobnjWenhOao",#COVID
